2957|"Ресторант-винарна ""Di wine"""|Заведения|Варна
2977|Студио Алтернатива|Красота и Релакс|София
3013|Бутик за чистота Вени|Други|Варна
3030|Кафе-клуб Антара|Заведения|Стара Загора
3043|Салони за красота Микс|Красота и Релакс|София
3044|Екип - производство на рамки|Пазаруване|Велико Търново
3075|Студио за татуировки и маникюр Инк Сайд|Красота и Релакс|Варна
3078|"Автомивка ""Кристал"""|Автомобили|Пловдив
3116|Соларно и фризьорско студио Ultrasun|Красота и Релакс|Варна
3493|Студио за красота Feminite|Красота и Релакс|Бургас
3564|Арт кафе Ромео и Жулиета|Заведения|Бургас
3577|Mamma Mia ул. Шипка 1|Заведения|София
3639|Спа център Романс|Красота и Релакс|Варна
3644|Център Оптимал|Автомобили|Стара Загора
3653|Medical Dent|За децата|София
3842|Студио за красота Inspirit|Красота и Релакс|Велико Търново
3974|Салон за красота Магия||Пловдив
3984|Салон за красота и масажи Ира-Козметикс|Красота и Релакс|Русе
4003|Mc.Baby - магазин за детски дрехи|Пазаруване|Варна
4054|Фото Валис|Забавления|Добрич
4076|Автомивка Rompetrol|Автомобили|София
4102|Студио за красота Dolce Vita|Красота и Релакс|София
4164|Studio Relax|Красота и Релакс|София
4204|Красимир Мирев|Заведения|Варна
4271|Магазин за хранителни добавки Симфония|Спорт и Фитнес|Пловдив
4458|Magnetic Vision|Красота и Релакс|София
4479|Домофонни системи и охранителна техника|Пазаруване|Варна
4573|Китайски ресторант Classico|Заведения|София
4592|Козметичен салон R&N|Красота и Релакс|Бургас
4615|Автомивка Alex|Автомобили|Варна
4626|Автомивка Фреш Ауто - Румекс|Автомобили|Пловдив
4705|Ресторант Bolero|Заведения|Пловдив
4726|Автокозметичен център Лукс|Автомобили|Стара Загора
4762|Ресторант Мегдана|Заведения|Пловдив
4773|ЦЕИ|Забавления|Стара Загора
4874|Meta Reading|Уроци и курсове|Варна
4941|VIP Christian of Roma Center|Красота и Релакс|Бургас
5076|Автомивка Христо Ботев|Автомобили|Добрич
5163|Dobavkite.eu|Пазаруване|Пловдив
5327|Закусвалня Плевенски баници|Заведения|Плевен
5331|Студио Нади|Красота и Релакс|Русе
5707|Здравен и спортен център АЯКС|Спорт и Фитнес|Бургас
5772|Студио Джени Стайл|Красота и Релакс|Шумен
5826|Стрелбище & Пейнтбол Капчето, гр. Бургас|Забавления|Бургас
5904|Салон за красота La Donna el Mobille|Красота и Релакс|Варна
5959|Админ|Пазаруване|Варна
6152|Механа Нестинарка|Заведения|Плевен
6171|Учебен център Екрита|Уроци и курсове|Варна
6284|Студио за красота Диел|Красота и Релакс|Бургас
6370|Парти център Пакостници||Хасково
6415|Фотограф Димитър Чобанов|Забавления|Бургас
6450|Лозенец Спорт|Забавления|София
6664|Хотел Дискрет, Несебър|Туризъм|
6724|"Комплекс ""Трите къщи"""|Туризъм|
6795|Хотел Рила|Туризъм|Дупница
6834|Стоматолог Д-р Георгиева|Красота и Релакс|Бургас
7175|Face Bar&Dinner|Заведения|София
7195|Smile Tour|Туризъм|
7233|Салон за красота Алегран|Красота и Релакс|София
7259|Modux hair & nails|Красота и Релакс|София
7280|Рад-Феста|Туризъм|София
7305|Салон за красота КаСиДи|Красота и Релакс|Стара Загора
7407|релакс студио ZEN|Красота и Релакс|Плевен
7409|Пекарна Булгар Двор|Заведения|София
7579|Студио за красота Силвия|Красота и Релакс|Добрич
7599|Балонена украса и анимация Чики-Рики|Пазаруване|Пловдив
7813|Le Chef|Заведения|Варна
7878|Винарна Избата|Заведения|Бургас
7986|Bar & Dinner Портокал|Заведения|София
7992|Ретро фото Old Plovdiv|Забавления|Пловдив
8013|Бистро Огледалата|Заведения|Хасково
8016|Денимаркет|Заведения|
8040|Салон Алма Морел|Красота и Релакс|София
8042|Семеен хотел Макао|Туризъм|
8108|Семеен хотел Лилия|Туризъм|Царево
8138|Стрелбище Сокол|Забавления|
8155|Хотел Албиция|Туризъм|Варна
8271|Салон за маникюр Галакс|Красота и Релакс|Плевен
8296|Апарт-хотел Роял палм|Туризъм|Свети Влас
8351|Студио Елеганс|Спорт и Фитнес|Шумен
8415|Комплекс Житари|Туризъм|
8458|Beauty Club|Красота и Релакс|Стара Загора
8474|DermaCare|Красота и Релакс|София
8495|Хотел Евъргрийн Палас|Туризъм|
8559|Автокомплекс Speed team (нов)|Автомобили|Пловдив
8562|Coffe lunch Escobar|Заведения|Пловдив
8569|Go2Holiday||София
8782|Хотел Смиловене|Туризъм|Копривщица
8854|Ресторант Лагуна|Заведения|Варна
8928|Фризьорски салон Милка|Красота и Релакс|Бургас
9059|Рай Релакс||Шумен
9063|Студио за аеробика и танци Фейм|Спорт и Фитнес|София
9310|Салон за красота Shine|Красота и Релакс|Варна
9340|SPA център в Хотел България||Бургас
9374|Басейни Дом Младост|Спорт и Фитнес|Варна
9493|Механа Милкана|Заведения|Плевен
9524|Фрешли|Заведения|Пловдив
9549|Д-р Невена Сурлекова|Красота и Релакс|Пловдив
9582|Ресторантски комплекс Petru's|Заведения|София
9640|Хотел Сентрал****|Туризъм|
9679|Ресторант Бургаски вечери|Заведения|Бургас
9695|Pieria Studios|Туризъм|
9786|Масажно студио Deseo||Варна
9810|Издателство Унискорп|Пазаруване|София
9835|Игрален център за PS4 Villy Lan|Забавления|Пловдив
9869|Арт Бижу - Ivelis style|Пазаруване|Варна
9908|Студио за красота Vogue|Красота и Релакс|Бургас
9935|Escala beauty studio|Красота и Релакс|Варна
9961|Лунапарк - Слънчев бряг|Забавления|Слънчев бряг
9963|Mountain Boutique Hotel & SPA|Туризъм|Девин
9983|Пицария New Magic Gate|Заведения|Варна
10004|Хотел Камчия Парк|Туризъм|
10012|Въздушна разходка над Шумен||Шумен
10155|Комплекс Манастира|Туризъм|
10164|Ресторант La Trattoria|Заведения|София
10169|Клуб-ресторант Аромат-live show|Заведения|Варна
10214|Quest rooms|Забавления|София
10390|Детска кухня Mr. Bebe|Заведения|
10463|Ресторант Капри|Заведения|София
10467|Автосервиз Ауто Юнион|Автомобили|Варна
10470|Ресторант Портофино|Заведения|Стара Загора
10478|Сръбски ресторант Big Mama|Заведения|София
10508|Ресторант A Fiori|Заведения|София
10521|Soho life style|Красота и Релакс|Хасково
3|Ресторант Потомци|Заведения|Пловдив
224|Dani Beauty Studio|Красота и Релакс|Бургас
376|Салон за красота Перфект|Красота и Релакс|Пловдив
771|Детски магазини Касида|Пазаруване|Пловдив
1086|ТЕММА|Туризъм|Варна Бургас
1211|Ресторант - градина Марково|Заведения|Пловдив
1285|Йога Център Kaivalya|Спорт и Фитнес|Пловдив
1304|Globus Tours|Туризъм|София
1388|TS salon|Красота и Релакс|София
1440|Школа по салса YB Dance Team|Спорт и Фитнес|Пловдив
1731|Gift Shop|Пазаруване|София
1739|Щампи.com|Пазаруване|Добрич
2020|Wonder group BG|Пазаруване|Варна
2227|BulComTour|Туризъм|София
2281|Механа Камините|Заведения|София
2344|Хотел VIP Zone|Туризъм|Созопол
2467|Бирена градина Войводите|Заведения|Пловдив
2565|Хотел Троян Плаза****|Туризъм|Троян
2601|Студио за красота Маркиза|Красота и Релакс|София
2629|Фитнес клуб The Gym|Спорт и Фитнес|Добрич
2735|Фризьорски салон Галанс|Красота и Релакс|Добрич
2958|Оптика Оптодент|Пазаруване|Пловдив
2965|Omnia - център за отслабване и релакс||Варна
2969|Gevy Style|Красота и Релакс|Бургас
2997|Детски Център Ян Бибиян|За децата|Пловдив
3008|"Център ""Можеш"""|Спорт и Фитнес|Варна
3012|Кафе-клуб Кондор|Заведения|Варна
3072|African Extracts ROOIBOS|Пазаруване|Варна
3100|G Club|Заведения|Пловдив
3243|Бутик за цветя Flora Island|Пазаруване|София
3284|Студио Его||Пловдив
3287|M&M Blush Beauty|Красота и Релакс|София
3441|Студио PR|Красота и Релакс|Хасково
3560|Магазин Nefertiti Silver|Пазаруване|Варна
3578|Mamma Mia кв. Стрелбище|Заведения|София
3582|SPA център The SPA||Русе
3673|Студио за красота Нефертити|Красота и Релакс|Стара Загора
3749|Happy South Park|Заведения|София
3766|Три Планини****|Туризъм|Разлог
3800|Бар Максим|Заведения|Варна
3891|Студио за красота Алая|Красота и Релакс|Варна
3913|My Bar|Заведения|София
3924|Ресторант Cipriani|Заведения|София
3955|Салон Перла|Красота и Релакс|Стара Загора
4066|Fashion Gift|Пазаруване|Пловдив
4068|Тенис клуб Kido|Спорт и Фитнес|Пловдив
4190|Салон за красота Smile|Красота и Релакс|Бургас
4201|Зоомагазин Aqualine|Пазаруване|Варна
4208|Магазин за обувки Диана|Пазаруване|Варна
4227|Салон Miss Madonna Style|Красота и Релакс|Бургас
4231|Пицария Верди, Стара Загора|Заведения|Стара Загора
4292|Студио за красота Елесея|Красота и Релакс|Пловдив
4348|"Парти агенция ""Малчуган Великан"""|Забавления|София
4417|George Mark Fashion Studio|Красота и Релакс|София
4708|Пекарна Нещо вкусно|Заведения|София
4731|Салон за красота Тони|Красота и Релакс|Добрич
4859|Чуждоезиков център Браво|Уроци и курсове|София Бургас
4881|Гласкар - възстановяване на спукани автостъкла|Автомобили|Пловдив
4888|Студио за красота Микс|Красота и Релакс|София
4895|Пералня Промофреш|Други|Варна
4937|Автошкола Авто Бис|Уроци и курсове|Бургас
4953|Sport and Health Style|Спорт и Фитнес|Варна
4969|Хотел-ресторант Миналият век|Заведения|Шумен
5077|Салон Червената къща|Красота и Релакс|Плевен
5102|Хранителни добавки Sportec Nutrition|Спорт и Фитнес|Пловдив
5124|Кафе-бар Neo|Заведения|Пловдив
5125|Кафе Сладкарница Бисквитката|Заведения|Добрич
5164|Спортна зала Младост 3|Спорт и Фитнес|София
5230|Зала на смеха Образи|Забавления|Пловдив
5325|Магазин Хепи Арт|Пазаруване|Шумен
5341|Туристическа агенция Сигма Холидей|Туризъм|Велико Търново
5369|Медицински център Ева|Красота и Релакс|Варна
5376|Artpix Studio|Пазаруване|Пловдив
5380|Бистро-градина 166|Заведения|Слънчев бряг
5389|Салон за красота Лейди|Красота и Релакс|Пловдив
5447|Студио за красота Грация|Красота и Релакс|Русе
5588|Студио Диана||Бургас
5730|Книжарници Августа|Други|Варна
5795|Център за красота Marinos Hair Art|Красота и Релакс|Пловдив
5809|SPA-център Mystic|Красота и Релакс|София
5922|Клиника NDS|Красота и Релакс|София
5940|Фото Спринт|Други|Пловдив
5989|Автоцентър Турбо|Автомобили|Шумен
6016|Клуб Гайтани|Спорт и Фитнес|Пловдив
6075|Автосервиз Ивака|Автомобили|Шумен
6077|Body Style Studio|Спорт и Фитнес|София
6111|Ресторант Чинара|Заведения|Асеновград
6257|Магазини Mania®|Пазаруване|София
6277|Автоцентър Митакови|Автомобили|Добрич
6295|The Pub|Заведения|Варна
6317|Студио за масажи Ананда||Варна
6324|Салон за красота Амо|Красота и Релакс|Стара Загора
6421|Grand Noti|Заведения|Варна
6466|Дентален хирург д-р Енчева|Красота и Релакс|Русе
6510|Ресторант Кючука|Заведения|Пловдив
6534|Експресно цифрово фото|Пазаруване|Стара Загора
6641|Къща за гости Орион|Туризъм|Троян
6812|Хотел Роял Парк****|Туризъм|
6894|Салон Hypnotic-център за красота|Красота и Релакс|Варна
6911|Villa Mark**|Туризъм|
6921|Хотел Априлци**|Туризъм|Априлци
7055|Podobro.com|Пазаруване|Варна
7090|Nivea Beauté|Красота и Релакс|Варна
7140|Trendo.bg|Пазаруване|
7187|Хотел Боженци|Туризъм|
7251|Ресторант Приятели|Заведения|Пловдив
7315|ORPHEUS Live Club Novotel Plovdiv|Заведения|Пловдив
7398|Хотел Славяни|Туризъм|Димитровград
7505|Playkids|За децата|София
7608|Wellness club|Красота и Релакс|Варна
7611|Грууминг салон Гери|Други|Пловдив
7643|Детски лунапарк Филипополис|За децата|Пловдив
7691|"Салон за красота ""Късо Дълго"""||Бургас
7692|Салса клуб Карибе|Спорт и Фитнес|Стара Загора
7755|Студио Кадифе|Красота и Релакс|Хасково
7790|Салон за красота Flowers|Красота и Релакс|София
7800|Tez Tour|Туризъм|София
7811|Хотел Свети Георги Ски&SPA|Туризъм|
7875|Удобният 2+2 магазин|Пазаруване|Севлиево Пловдив Габрово
7876|Хит Клима|Автомобили|Пловдив
7913|Комплекс Бяла ряка|Туризъм|
7926|Denigallery.com|Пазаруване|
7946|Cine Grand Бългаиря|Заведения|София
8111|Магазин Сookie fashion|Пазаруване|
8199|Арт кафе Тициана|Заведения|Хасково
8309|Автомивка Старт|Автомобили|Бургас
8317|Хотел Астория***|Туризъм|
8328|FitCurves|Спорт и Фитнес|София
8350|Sofia Drift Port - autoservice|Автомобили|София
8384|Thermal expansion||
8401|Еко ферма и къща за гости Кехайови|Туризъм|
8413|Сладкарница Даряна|Заведения|Пловдив
8439|Комплекс Мелиса|Забавления|
8453|"Къща за гости ""Стелс"""|Туризъм|
8454|Автосервиз Мото-24|Автомобили|Бургас
8532|Kъща за гости Зора|Туризъм|Приморско
8546|Хотел Екселсиор|Туризъм|
8548|Автомивка Лукс|Автомобили|Бургас
8564|Студио Естир|Красота и Релакс|Пловдив
8618|Playground|Спорт и Фитнес|Бургас
8631|Салон Версалина|Красота и Релакс|Бургас
8763|Автосервиз Елит 2|Автомобили|Бургас
8887|Пицария Pronto|Заведения|София
8897|Салон за красота Мони Стил|Красота и Релакс|София
8962|Aпарт хотел Ийгъл Лодж|Туризъм|Банско
9006|Скара Цър Пър|Заведения|Русе
9034|Семеен хотел Стоян|Туризъм|
9064|Escape room|Забавления|Варна
9076|Студио Модерно тяло|Красота и Релакс|Русе
9114|Студиа Женско царство и Хасиенда|Красота и Релакс|София
9115|Хотел Айсберг***|Туризъм|Банско
9268|Къща за гости Ралица|Туризъм|
9302|Домофонни системи и системи за сигурност,контрол и охрана|Други|Варна
9323|Боуен център - Петър Чакъров||Пловдив
9356|Салон Estilo|Красота и Релакс|Варна
9403|Студио за маникюр Purple|Красота и Релакс|Добрич
9416|Детски център Ники|За децата|Пловдив
9418|Diva sport|Спорт и Фитнес|София
9484|QBI Group|Автомобили|Варна
9601|Ресторант Химера|Заведения|Плевен
9619|Семеен хотел Къщата|Туризъм|
9685|Салон Малена|Красота и Релакс|Варна
9687|Смарт студио Камато|Красота и Релакс|Пловдив
9689|Abi Beauty Salon|Красота и Релакс|София
9716|Фамилна къща Терзиеви|Туризъм|Созопол
9728|Ресторант SenSi|Заведения|София
9879|Хотел Кристал|Туризъм|
9918|Пекарна Smile|Заведения|София
9943|RDphotography|Забавления|
9971|Кетъринг Вкусна къща|Заведения|
9979|Д-р Николай Киселков|Здраве|Бургас
10011|Ми Клима|Други|
10115|Дентална клиника Estetica|Здраве|Варна
10136|Хотелски комплекс Зара|Туризъм|Банско
10185|Комплекс Валди хил|Туризъм|
10187|ShockStock|Пазаруване|София
10213|Alexander Оptics|Пазаруване|София
10260|Йога студио Изток|Спорт и Фитнес|София
10287|Ресторант Ла Порта|Заведения|Бургас
10288|Салон за красота Катина|Красота и Релакс|Варна
10296|ВиР Дентал|Здраве|София
10310|МЦ Младост||Варна
10315|Фризьорски салон СиЯна|Красота и Релакс|Пловдив
10369|Салон City style|Красота и Релакс|Хасково
10398|Фото Място|Други|София
10471|БГ Мебел|Пазаруване|София
10516|Салон за красота Family|Красота и Релакс|София
10561|SpeakingFriends.com|Уроци и курсове|
517|Възстановителен център Milady||Варна
520|АИПППДМ Д-р Бацелова|Красота и Релакс|Пловдив
854|Школа за народни танци Луди Млади - Пловдив|Спорт и Фитнес|Пловдив
906|Център за красота Его|Красота и Релакс|Хасково
950|Детски център Happy Land|Забавления|Пловдив
1507|Салон за красота Fusion|Красота и Релакс|Стара Загора
1729|Салон Future Trend||София
1748|Козметично студио Маг-Карт|Красота и Релакс|Стара Загора
1789|Legrano® Beauty Clinic|Красота и Релакс|София
1810|Ресторант Прего|Заведения|Варна
1911|Ездови клуб Валдемар-Хорсис|Спорт и Фитнес|София
1967|Бистро Париж|Заведения|Бургас
2031|Държавна Опера Бургас|Култура|Бургас
2032|M-Салон|Красота и Релакс|София
2056|Студио за красота In Vision|Красота и Релакс|Стара Загора
2079|FM Trading Ltd|Пазаруване|София
2322|Картинг писта Шумен|Забавления|Шумен
2485|Фризьорски салон Елан|Красота и Релакс|Велико Търново
2571|Танцова школа Нашенци|Спорт и Фитнес|София
2666|Мистрал Холидейс|Туризъм|Свети Влас
2800|Салон за красота Glamour|Красота и Релакс|Пловдив
2861|Сервиз за компютри IT Magic|Други|Добрич
2871|Парти Агенция Калина|За децата|Пловдив
2878|Училище по английски език Excellent School of English|Уроци и курсове|Пловдив
2938|Салон за красота Stilissimo|Красота и Релакс|Пловдив
2944|"Ресторант ""За приятели"""|Заведения|Варна
2967|Fish Spa Garra Rufa|Красота и Релакс|Варна
2995|Фитнес център Ideal Sport|Спорт и Фитнес|Пловдив
3045|Бутиков SPA Център - Dzen Spa|Красота и Релакс|София
3146|Кулинарен магазин Лакомниците|Заведения|Варна
3147|Танцова школа Колеви|Спорт и Фитнес|Варна
3220|Фотографско студио Имидж|Други|Пловдив
3221|MStudio|Красота и Релакс|София
3290|Сладкарница Лозенград|Заведения|Бургас
3366|SPA център Бинел|Красота и Релакс|Русе
3443|Ресторант Крилцата|Заведения|София
3539|Фотостудио D&D|Пазаруване|Шумен
3613|"Лазерен Център ""Derma Esthetic Center"""|Красота и Релакс|Плевен
3686|Студио Angel||Варна
3707|Д-р Анна Генчева|Красота и Релакс|Бургас
3965|Бар-грил Фреди|Заведения|София
3988|Fency Silver|Пазаруване|Варна
4009|Monetti|Пазаруване|София
4096|МЦ Диваро|Красота и Релакс|София
4105|Д-р Игнатова и д-р Тодоров|Здраве|Бургас
4134|Руски клуб Большой|Заведения|София
4156|Хомеопатичен кабинет на д-р Маркова|Здраве|Пловдив
4278|Механа Хитър Петър|Заведения|Велико Търново
4280|Joya Bar & Dinner|Заведения|София
4317|Магазин за алкохол и захарни изделия Fireball|Пазаруване|София
4399|Магазин Каризма|Пазаруване|Варна
4438|Ресторант Solle|Заведения|Бургас
4483|Fresh Master|Пазаруване|Варна
4533|Крал Дюнер|Заведения|Варна
4587|София Филм Фест|Забавления|София
4654|Магазин Зелен Био|Пазаруване|София
4675|Магазин за бои и строителни материали Колор 77|Пазаруване|Пловдив
4776|Ресторант Адонис|Заведения|Бургас
4781|Конна база Ездул|Забавления|Хисаря
4798|Огледало|Спорт и Фитнес|Варна
4854|Автокомплекс Мото AMG|Автомобили|Пловдив
4906|Ресторант На Хорото|Заведения|Варна
4944|Турски ресторант Benim|Заведения|Варна
4954|Кабинет УНГ д-р Силвия Георгиева|Здраве|Русе
5062|Денонощен магазин Куба|Пазаруване|Пловдив
5192|Салон за красота Miracle|Красота и Релакс|София
5222|Фамилната дентална практика на Д-р К. Х. Петрова|Здраве|Пловдив
5342|Аптека Димитрова|Пазаруване|Шумен
5370|Аптека Райковски|Пазаруване|Добрич
5393|Кафе-аперитив Тънка линия|Заведения|Плевен
5398|Пицария Маги|Заведения|Варна
5399|Магазин Блясък|Пазаруване|Варна
5401|Дентална практика Д-р Снежина Цекова|Красота и Релакс|София
5438|Годишни Технически Прегледи 35 лв - Универсал|Автомобили|Пловдив
5480|FitnessOne|Спорт и Фитнес|Пловдив
5568|Компютърен сервиз Параскевов|Други|Шумен
5641|Клуб Библиотеката|Заведения|Пловдив
5645|Спортен клуб Самодива|Спорт и Фитнес|Пловдив
5689|Студио за красота M Fashion|Красота и Релакс|Велико Търново
5701|Образователен център Ноу Хау|Уроци и курсове|Пловдив
5716|Учебен център Little Star|За децата|Пловдив
5720|Басейн Аква Свят|Забавления|Шумен
5739|Ресторанти Рубаят|Заведения|София
5810|Магазин за осветление Лазара|Пазаруване|Варна
5838|Ценър за гуми Тети и Син|Автомобили|Пловдив
5858|Ресторант Deja Vu|Заведения|Стара Загора
5881|Детски център Junior|За децата|Бургас
6027|Автомивка Делукс|Автомобили|Бургас
6044|Танцова школа Марипоса|Спорт и Фитнес|Пловдив
6055|Мебелна къща Мая|Пазаруване|Варна
6321|Соларно студио Амон Ра|Красота и Релакс|София
6489|Център за лазерна епилация Armada|Красота и Релакс|Пловдив
6675|Семеен хотел Алфа-Вита|Туризъм|Созопол
6717|PrimeaBoutiqueHotel|Туризъм|Царево
6752|Ника Тур|Туризъм|
6774|Хотелски комплекс Пири & Александър ***|Туризъм|Банско
6890|Семеен хотел Тропикана**|Туризъм|
6900|Хотел Друм, Добринище|Туризъм|Добринище
7073|Vitrinabg.com|Красота и Релакс|
7127|Компютър 2000|Пазаруване|София
7178|Ресторант Босфор|Заведения|Бургас
7196|Студио Z|Красота и Релакс|Бургас
7211|Д-р Калканова|Красота и Релакс|Пловдив
7269|Салон за красота Сакс|Красота и Релакс|Пловдив
7289|Медицински център Медичек|Красота и Релакс|София
7312|Студио за красота Дива|Красота и Релакс|Бургас
7363|Хотел Феста Чамкория|Туризъм|
7406|"Къща за гости ""Golden"""|Туризъм|Варна
7511|Hair Beauty Studio|Красота и Релакс|Пловдив
7557|Center Cosmopolitan|Спорт и Фитнес|Русе
7584|Механа Земляците|Заведения|Бургас
7600|Индийски ресторант Spice House|Заведения|София
7646|Фотограф Балин Балев|Забавления|Варна
7652|Апертура Студио|Забавления|София
7675|Химическо чистене Рай|Други|Пловдив
7702|Фризьорски салон One Touch|Красота и Релакс|Плевен
7770|Poolandgarden.bg|Пазаруване|
7778|Rafting Team Respect||
7860|Клиника СитиДент|Красота и Релакс|Пазарджик
7869|Център за красота Клеопатра|Красота и Релакс|Варна
7886|Автоцентър Евро Кар|Автомобили|Бургас
7896|Център за физикална терапия и рехабилитация|Красота и Релакс|Плевен
8025|Хотел Корона|Туризъм|Благоевград
8028|Team Up|Уроци и курсове|София
8048|Дентална практика ДиДент|Красота и Релакс|Варна
8076|АИМИ Студията|Забавления|Пловдив
8089|Хотел Каменец****|Туризъм|Китен
8093|Бутик за красота Жени Стил|Красота и Релакс|Шумен
8119|Rocamar Beach Resort|Туризъм|
8131|GoFit.bg|Спорт и Фитнес|София
8154|Салон за красота Womanity|Красота и Релакс|Бургас
8162|Театър Пан|Пазаруване|София
8179|Pirin Golf Hotel & Spa*****|Туризъм|
8182|Първа частна ветеринарна клиника - Пловдив|Други|Пловдив
8185|Хотел Руби***|Туризъм|
8246|Академия за приключения и спомени Fun Factory|За децата|Бургас
8253|Комплекс SDS|Туризъм|Свети Влас
8263|Матрично-ритъмна терапия|Красота и Релакс|Русе
8307|Бар Емона|Заведения|Пловдив
8308|Villa Livia|Туризъм|
8325|Solaria Cruises|Туризъм|
8341|Механа Стария Шумен|Заведения|Шумен
8343|In Time Club Fun & Food|Заведения|София
8420|Superstoki.eu|Пазаруване|
8500|Dolce Vita|Заведения|Шумен
8512|Водолазен център Шкорпиловци|Забавления|
8518|Хотелски комплекс Солт лейк|Туризъм|Поморие
8598|Салон за красота Розмари|За децата|София
8647|Хотел Хермес|Туризъм|Банско
8665|SkyHiker|Забавления|София
8674|"""Здраве, Щастие, Красота"""||Велико Търново
8755|Outlet Mix Box|Пазаруване|Пловдив
8788|Exclusive Anti-aging Skin Care|Красота и Релакс|Варна
8842|Детски играчки Томикс|Пазаруване|Варна
8908|Салон Хрис|Красота и Релакс|Стара Загора
8916|Школа за танци Сборенка|Спорт и Фитнес|София
8932|Автомивка Dream Clean|Автомобили|София
8984|Beauty Forever|Красота и Релакс|Пловдив
8989|BodyRequest Fitness Centre|Спорт и Фитнес|Бургас
9110|FreshMarket|Пазаруване|София
9155|"""Градината на Зоки"""|Заведения|София
9177|Dat’s Tasty|Заведения|
9214|Студио Тринити||Стара Загора
9216|YUMEIHO студио KIVELI||София
9219|Marisa Style|Красота и Релакс|Шумен
9225|Скара Цър Пър|Заведения|Велико Търново
9226|Ресторант La Perle Noire|Заведения|Бургас
9230|Онлайн магазин  Botessa|Пазаруване|Добрич
9242|Пералня Wash It Up|Здраве|Пловдив
9301|Asia To Go|Заведения|София
9309|Студио за красота No Name|Красота и Релакс|София
9321|Студио за красота Самсара|Красота и Релакс|Пловдив
9400|Техногаз|Автомобили|Бургас
9453|Автомивка F.R.I.E.N.D.s|Автомобили|София
9487|Център за езиково и компютърно обучение БеЗет - Звезделина Кирова|Уроци и курсове|Бургас
9495|Магазин-ателие BMG|Пазаруване|Русе
9508|Beauty Session|Забавления|София
9512|Салон за красота Extravaganza|Красота и Релакс|Русе
9578|Салон Мирела стил|Красота и Релакс|Пловдив
9614|Масажен център Хелиос||Варна
9663|Хотел Даяна|Туризъм|Приморско
9666|Автоцентър SOS Auto|Автомобили|Варна
9670|Ресторант Класик|Заведения|Пловдив
9725|Ресторант Респект|Заведения|София
9768|Автосервиз Паддок|Автомобили|София
9770|Автокомплекс Планета Газ 2000|Автомобили|
9788|Салон Shampoo Lulin|Красота и Релакс|София
9804|Автосервиз DS Auto|Автомобили|Варна
9822|Къща за гости Ариана|Туризъм|
9846|Д-р Илиянова|Здраве|Варна
9866|Салон Hair&Fashion|Красота и Релакс|Бургас
9888|Riva effect|Красота и Релакс|Варна
9889|Боуен център|Здраве|София
9919|Салон за красота No Name|Красота и Релакс|София
9956|Издателство Колибри|Пазаруване|София
9960|VIP Style|Пазаруване|София Пловдив Варна Бургас Стара Загора Пазарджик
9981|NK Dental|Здраве|Шумен
10001|Салон за красота New Style|Красота и Релакс|Добрич
10061|Пицария Анкона|Заведения|София
10069|Стрелкови клуб Левски||София
10076|Kangoo Jumps Dance Club|Спорт и Фитнес|Пловдив
10097|Борисовата воденица|Заведения|Варна
10117|Салон за красота Master|Красота и Релакс|Плевен
10153|Козметичен център Ен Ес Бюти|Красота и Релакс|София
10175|Салон за красота Go.For.Shine|Красота и Релакс|София
10192|Салон за красота Артифис|Красота и Релакс|София
10238|Автомивка Ади Лукс - на входа на СБА|Автомобили|Стара Загора
10259|Студио Таня Мария||Стара Загора
10271|Фитнес клуб Тюлип 13|Спорт и Фитнес|Пловдив
10279|Проф. почистване на дома и офиса|Други|Велико Търново
10332|Raffy Bar & Gelato Pool|Заведения|София
10349|Студио Twins|Красота и Релакс|София
10388|Luxury Auto Spa GW|Автомобили|Пловдив
10415|Fruity Fresh|Заведения|Пловдив
10416|Бистро Жанет|Заведения|Хасково
10429|Хотел Алегра****|Туризъм|
10511|Естетичен център Cadiffe|Красота и Релакс|Варна
10527|Рибарска шатра|Заведения|Варна
10535|Art mirrors|Пазаруване|Бургас
10544|Дом Младост||Варна
251|Детски център Маккуин|За децата|Пловдив
354|Castle Camelot|Забавления|Слънчев бряг
438|Автомивка Non Stop||София
459|Ресторант Виена|Заведения|Русе
828|Матраци Елите|Пазаруване|Пловдив
845|Студио за красота Елеганс|Красота и Релакс|Стара Загора
850|Изкуството да живееш|Уроци и курсове|София
856|Хотел Флирт|Туризъм|Приморско
975|Fit City Gym|Спорт и Фитнес|Бургас
1040|Салон Баронеса|Красота и Релакс|Варна
1102|ЕВТО - България|Спорт и Фитнес|Видин Карлово Пловдив Варна Бургас Русе Стара Загора Хасково Велико Търново Монтана
1253|Студио Exotic-Style|Красота и Релакс|Бургас
1333|Riviera Blue & Blue Pearl|Туризъм|Слънчев бряг
1368|Хотел Холидей парк****|Туризъм|Варна
1416|Студио за красота Ели|Красота и Релакс|Варна
1418|Масажно студио Релакс||Плевен
1475|Салон за красота Вива|Красота и Релакс|София
1606|Тангри|Пазаруване|София
1639|Център за красота и здраве Дълголетие||Велико Търново
1667|Масажен салон Тонус||София
1676|"Студио за естетика и рехабилитация на тялото ""Фрея"""|Красота и Релакс|Добрич
1752|Биокамини Фриа|Пазаруване|София
1853|JS Sport|Пазаруване|Благоевград
1864|Студио за красота EGO|Красота и Релакс|Варна
1869|"Пицария ""В театъра"""|Заведения|Варна
1947|Механа Каручката|Заведения|Стара Загора
1989|Ресторант Magnito Sky|Заведения|Варна
